ano,mes,dia,local,serie,artista,compositor,obra,periodo
2013,julho,5,Auditório Claudio Santoro,Festival de Campos de Jordão,"Fabio Mechetti, regente",VERDI, As vésperas sicilianas: Abertura,ROMANTISMO
2013,julho,5,Auditório Claudio Santoro,Festival de Campos de Jordão,"Fabio Mechetti, regente",PROKOFIEV," Concerto para piano nº 3 em Dó maior, op. 26",MODERNO
2013,julho,5,Auditório Claudio Santoro,Festival de Campos de Jordão,"Fabio Mechetti, regente",WAGNER, O navio fantasma: Abertura,ROMANTISMO
2013,julho,5,Auditório Claudio Santoro,Festival de Campos de Jordão,"Fabio Mechetti, regente",R. STRAUSS," O cavaleiro da rosa, op. 59: Suíte",ROMANTISMO
2013,julho,5,Auditório Claudio Santoro,Festival de Campos de Jordão,"Lilya Zilberstein, piano",VERDI, As vésperas sicilianas: Abertura,ROMANTISMO
2013,julho,5,Auditório Claudio Santoro,Festival de Campos de Jordão,"Lilya Zilberstein, piano",PROKOFIEV," Concerto para piano nº 3 em Dó maior, op. 26",MODERNO
2013,julho,5,Auditório Claudio Santoro,Festival de Campos de Jordão,"Lilya Zilberstein, piano",WAGNER, O navio fantasma: Abertura,ROMANTISMO
2013,julho,5,Auditório Claudio Santoro,Festival de Campos de Jordão,"Lilya Zilberstein, piano",R. STRAUSS," O cavaleiro da rosa, op. 59: Suíte",ROMANTISMO
2013,julho,4,Palácio das Artes,Allegro,"Fabio Mechetti, regente",VERDI, As vésperas sicilianas: Abertura,ROMANTISMO
2013,julho,4,Palácio das Artes,Allegro,"Fabio Mechetti, regente",PROKOFIEV," Concerto para piano nº 3 em Dó maior, op. 26",MODERNO
2013,julho,4,Palácio das Artes,Allegro,"Fabio Mechetti, regente",WAGNER, O navio fantasma: Abertura,ROMANTISMO
2013,julho,4,Palácio das Artes,Allegro,"Fabio Mechetti, regente",R. STRAUSS," O cavaleiro da rosa, op. 59: Suíte",ROMANTISMO
2013,julho,4,Palácio das Artes,Allegro,"Lilya Zilberstein, piano",VERDI, As vésperas sicilianas: Abertura,ROMANTISMO
2013,julho,4,Palácio das Artes,Allegro,"Lilya Zilberstein, piano",PROKOFIEV," Concerto para piano nº 3 em Dó maior, op. 26",MODERNO
2013,julho,4,Palácio das Artes,Allegro,"Lilya Zilberstein, piano",WAGNER, O navio fantasma: Abertura,ROMANTISMO
2013,julho,4,Palácio das Artes,Allegro,"Lilya Zilberstein, piano",R. STRAUSS," O cavaleiro da rosa, op. 59: Suíte",ROMANTISMO
2013,junho,21 e 22,Divinópolis e Araxá,Turnê Estadual,"Marcos Arakaki, regente",GOMES, O Guarani: Protofonia,ROMANTISMO
2013,junho,21 e 22,Divinópolis e Araxá,Turnê Estadual,"Marcos Arakaki, regente",GOMES, O Guarani: Protofonia,ROMANTISMO
2013,junho,21 e 22,Divinópolis e Araxá,Turnê Estadual,"Marcos Arakaki, regente",SANTORO, Frevo,CONTEMPORÂNEO
2013,junho,21 e 22,Divinópolis e Araxá,Turnê Estadual,"Marcos Arakaki, regente",SANTORO, Frevo,CONTEMPORÂNEO
2013,junho,21 e 22,Divinópolis e Araxá,Turnê Estadual,"Marcos Arakaki, regente",GUARNIERI, Dança Selvagem,MODERNO
2013,junho,21 e 22,Divinópolis e Araxá,Turnê Estadual,"Marcos Arakaki, regente",GUARNIERI, Dança Selvagem,MODERNO
2013,junho,21 e 22,Divinópolis e Araxá,Turnê Estadual,"Marcos Arakaki, regente",GUARNIERI, Dança Brasileira,MODERNO
2013,junho,21 e 22,Divinópolis e Araxá,Turnê Estadual,"Marcos Arakaki, regente",GUARNIERI, Dança Brasileira,MODERNO
2013,junho,21 e 22,Divinópolis e Araxá,Turnê Estadual,"Marcos Arakaki, regente",VILLA-LOBOS, Bachianas Brasileiras nº 4,MODERNO
2013,junho,21 e 22,Divinópolis e Araxá,Turnê Estadual,"Marcos Arakaki, regente",VILLA-LOBOS, Bachianas Brasileiras nº 4,MODERNO
2013,junho,21 e 22,Divinópolis e Araxá,Turnê Estadual,"Marcos Arakaki, regente",FERNANDEZ, Batuque,MODERNO
2013,junho,21 e 22,Divinópolis e Araxá,Turnê Estadual,"Marcos Arakaki, regente",FERNANDEZ, Batuque,MODERNO
2013,junho,13,Teatro Bradesco,Festival Tinta Fresca,"Marcos Arakaki, regente",FERRO, L’organo marino,CONTEMPORÂNEO
2013,junho,13,Teatro Bradesco,Festival Tinta Fresca,"Marcos Arakaki, regente",MEINE, … E ele construiu uma casa torta,CONTEMPORÂNEO
2013,junho,13,Teatro Bradesco,Festival Tinta Fresca,"Marcos Arakaki, regente",MARGUTTI, Em sete (obra vencedora),CONTEMPORÂNEO
2013,junho,13,Teatro Bradesco,Festival Tinta Fresca,"Marcos Arakaki, regente",VITTA," Sinfonia IV, “Paulista”",CONTEMPORÂNEO
2013,junho,9,Praça Floriano Peixoto,Clássicos na Praça,"Marcos Arakaki, regente",DVORÁK," Danças Eslavas, op. 46, nº 7",ROMANTISMO
2013,junho,9,Praça Floriano Peixoto,Clássicos na Praça,"Marcos Arakaki, regente",SUPPÉ, O poeta e o camponês: Abertura,ROMANTISMO
2013,junho,9,Praça Floriano Peixoto,Clássicos na Praça,"Marcos Arakaki, regente",DAVID," Concertino para trombone em Mi bemol maior, op. 4",ROMANTISMO
2013,junho,9,Praça Floriano Peixoto,Clássicos na Praça,"Marcos Arakaki, regente",GUARNIERI, Três danças,MODERNO
2013,junho,9,Praça Floriano Peixoto,Clássicos na Praça,"Marcos Arakaki, regente",BIZET, Carmem: Suíte nº 2,ROMANTISMO
2013,junho,9,Praça Floriano Peixoto,Clássicos na Praça,"Mark John Mulley, trombone",DVORÁK," Danças Eslavas, op. 46, nº 7",ROMANTISMO
2013,junho,9,Praça Floriano Peixoto,Clássicos na Praça,"Mark John Mulley, trombone",SUPPÉ, O poeta e o camponês: Abertura,ROMANTISMO
2013,junho,9,Praça Floriano Peixoto,Clássicos na Praça,"Mark John Mulley, trombone",DAVID," Concertino para trombone em Mi bemol maior, op. 4",ROMANTISMO
2013,junho,9,Praça Floriano Peixoto,Clássicos na Praça,"Mark John Mulley, trombone",GUARNIERI, Três danças,MODERNO
2013,junho,9,Praça Floriano Peixoto,Clássicos na Praça,"Mark John Mulley, trombone",BIZET, Carmem: Suíte nº 2,ROMANTISMO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Marlon Humphreys, trompete",HAENDEL/Stember," Salomão, HWV 67: Chegada da Rainha de Sabá",BARROCO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Marlon Humphreys, trompete",FARNABY/Howarth," Fancies, toys and dreams",RENASCIMENTO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Marlon Humphreys, trompete",GABRIELI/Wicki, Canzoni per sonare nº 2 e nº 4,BARROCO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Marlon Humphreys, trompete",J. S. BACH/Frackenpohl," Suíte orquestral nº 3, BWV 1068: Ária na quarta corda",BARROCO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Marlon Humphreys, trompete",MENDELSSOHN/Civil," Canções sem palavras, op. 102: Tarantella",ROMANTISMO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Marlon Humphreys, trompete",CHEETHAM, Scherzo,CONTEMPORÂNEO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Marlon Humphreys, trompete",PIAZZOLLA/Garofali, Adiós Nonino,CONTEMPORÂNEO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Marlon Humphreys, trompete",FRACKENPOHL, Pop suite nº 1 para quinteto de metais,CONTEMPORÂNEO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Erico Fonseca, trompete",HAENDEL/Stember," Salomão, HWV 67: Chegada da Rainha de Sabá",BARROCO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Erico Fonseca, trompete",FARNABY/Howarth," Fancies, toys and dreams",RENASCIMENTO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Erico Fonseca, trompete",GABRIELI/Wicki, Canzoni per sonare nº 2 e nº 4,BARROCO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Erico Fonseca, trompete",J. S. BACH/Frackenpohl," Suíte orquestral nº 3, BWV 1068: Ária na quarta corda",BARROCO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Erico Fonseca, trompete",MENDELSSOHN/Civil," Canções sem palavras, op. 102: Tarantella",ROMANTISMO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Erico Fonseca, trompete",CHEETHAM, Scherzo,CONTEMPORÂNEO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Erico Fonseca, trompete",PIAZZOLLA/Garofali, Adiós Nonino,CONTEMPORÂNEO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Erico Fonseca, trompete",FRACKENPOHL, Pop suite nº 1 para quinteto de metais,CONTEMPORÂNEO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Evgueni Gerassimov, trompa",HAENDEL/Stember," Salomão, HWV 67: Chegada da Rainha de Sabá",BARROCO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Evgueni Gerassimov, trompa",FARNABY/Howarth," Fancies, toys and dreams",RENASCIMENTO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Evgueni Gerassimov, trompa",GABRIELI/Wicki, Canzoni per sonare nº 2 e nº 4,BARROCO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Evgueni Gerassimov, trompa",J. S. BACH/Frackenpohl," Suíte orquestral nº 3, BWV 1068: Ária na quarta corda",BARROCO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Evgueni Gerassimov, trompa",MENDELSSOHN/Civil," Canções sem palavras, op. 102: Tarantella",ROMANTISMO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Evgueni Gerassimov, trompa",CHEETHAM, Scherzo,CONTEMPORÂNEO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Evgueni Gerassimov, trompa",PIAZZOLLA/Garofali, Adiós Nonino,CONTEMPORÂNEO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Evgueni Gerassimov, trompa",FRACKENPOHL, Pop suite nº 1 para quinteto de metais,CONTEMPORÂNEO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Mark John Mulley, trombone",HAENDEL/Stember," Salomão, HWV 67: Chegada da Rainha de Sabá",BARROCO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Mark John Mulley, trombone",FARNABY/Howarth," Fancies, toys and dreams",RENASCIMENTO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Mark John Mulley, trombone",GABRIELI/Wicki, Canzoni per sonare nº 2 e nº 4,BARROCO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Mark John Mulley, trombone",J. S. BACH/Frackenpohl," Suíte orquestral nº 3, BWV 1068: Ária na quarta corda",BARROCO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Mark John Mulley, trombone",MENDELSSOHN/Civil," Canções sem palavras, op. 102: Tarantella",ROMANTISMO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Mark John Mulley, trombone",CHEETHAM, Scherzo,CONTEMPORÂNEO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Mark John Mulley, trombone",PIAZZOLLA/Garofali, Adiós Nonino,CONTEMPORÂNEO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Mark John Mulley, trombone",FRACKENPOHL, Pop suite nº 1 para quinteto de metais,CONTEMPORÂNEO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Eleilton Cruz, tuba",HAENDEL/Stember," Salomão, HWV 67: Chegada da Rainha de Sabá",BARROCO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Eleilton Cruz, tuba",FARNABY/Howarth," Fancies, toys and dreams",RENASCIMENTO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Eleilton Cruz, tuba",GABRIELI/Wicki, Canzoni per sonare nº 2 e nº 4,BARROCO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Eleilton Cruz, tuba",J. S. BACH/Frackenpohl," Suíte orquestral nº 3, BWV 1068: Ária na quarta corda",BARROCO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Eleilton Cruz, tuba",MENDELSSOHN/Civil," Canções sem palavras, op. 102: Tarantella",ROMANTISMO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Eleilton Cruz, tuba",CHEETHAM, Scherzo,CONTEMPORÂNEO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Eleilton Cruz, tuba",PIAZZOLLA/Garofali, Adiós Nonino,CONTEMPORÂNEO
2013,junho,6,Memorial Minas Gerais Vale,Concertos de Câmara,"Eleilton Cruz, tuba",FRACKENPOHL, Pop suite nº 1 para quinteto de metais,CONTEMPORÂNEO
2013,junho,4,Palácio das Artes,Vivace,"Fabio Mechetti, regente",MOZART," Sinfonia nº 35 em Ré maior, K. 385, “Haffner”",CLASSICISMO
2013,junho,4,Palácio das Artes,Vivace,"Fabio Mechetti, regente",PROKOFIEV," Concerto para violino nº 2 em sol menor, op. 63",MODERNO
2013,junho,4,Palácio das Artes,Vivace,"Fabio Mechetti, regente",LUTOSLAWSKI, Concerto para orquestra,CONTEMPORÂNEO
2013,junho,4,Palácio das Artes,Vivace,"Ray Chen, violino",MOZART," Sinfonia nº 35 em Ré maior, K. 385, “Haffner”",CLASSICISMO
2013,junho,4,Palácio das Artes,Vivace,"Ray Chen, violino",PROKOFIEV," Concerto para violino nº 2 em sol menor, op. 63",MODERNO
2013,junho,4,Palácio das Artes,Vivace,"Ray Chen, violino",LUTOSLAWSKI, Concerto para orquestra,CONTEMPORÂNEO
2013,maio,26,Sesc Palladium,Concertos para a Juventude,"Marcos Arakaki, regente",RIPPER, Rio São Francisco,CONTEMPORÂNEO
2013,maio,26,Sesc Palladium,Concertos para a Juventude,"Marcos Arakaki, regente",DEBUSSY, Primeira rapsódia para clarinete e orquestra,MODERNO
2013,maio,26,Sesc Palladium,Concertos para a Juventude,"Marcos Arakaki, regente",SMETANA, O Moldávia,ROMANTISMO
2013,maio,26,Sesc Palladium,Concertos para a Juventude,"Marcos Arakaki, regente",J. STRAUSS JR.," O Danúbio azul, op. 314",ROMANTISMO
2013,maio,26,Sesc Palladium,Concertos para a Juventude,"Marcus Julius Lander, clarinete",RIPPER, Rio São Francisco,CONTEMPORÂNEO
2013,maio,26,Sesc Palladium,Concertos para a Juventude,"Marcus Julius Lander, clarinete",DEBUSSY, Primeira rapsódia para clarinete e orquestra,MODERNO
2013,maio,26,Sesc Palladium,Concertos para a Juventude,"Marcus Julius Lander, clarinete",SMETANA, O Moldávia,ROMANTISMO
2013,maio,26,Sesc Palladium,Concertos para a Juventude,"Marcus Julius Lander, clarinete",J. STRAUSS JR.," O Danúbio azul, op. 314",ROMANTISMO
2013,maio,23,Palácio das Artes,Allegro,"Marcos Arakaki, regente",WAGNER, Os mestres cantores de Nuremberg: Prelúdio,ROMANTISMO
2013,maio,23,Palácio das Artes,Allegro,"Marcos Arakaki, regente",SCHUMANN," Sinfonia nº 1 em Si bemol maior, op. 38, “Primavera”",ROMANTISMO
2013,maio,23,Palácio das Artes,Allegro,"Marcos Arakaki, regente",BRAHMS," Concerto para piano e orquestra nº 1 em ré menor, op. 15",ROMANTISMO
2013,maio,23,Palácio das Artes,Allegro,"Ricardo Castro, piano",WAGNER, Os mestres cantores de Nuremberg: Prelúdio,ROMANTISMO
2013,maio,23,Palácio das Artes,Allegro,"Ricardo Castro, piano",SCHUMANN," Sinfonia nº 1 em Si bemol maior, op. 38, “Primavera”",ROMANTISMO
2013,maio,23,Palácio das Artes,Allegro,"Ricardo Castro, piano",BRAHMS," Concerto para piano e orquestra nº 1 em ré menor, op. 15",ROMANTISMO
2013,maio,19,Praça Duque de Caxias,Clássicos na Praça,"Marcos Arakaki, regente",RIMSKY-KORSAKOV, O conto do Czar Saltan: O voo do besouro,ROMANTISMO
2013,maio,19,Praça Duque de Caxias,Clássicos na Praça,"Marcos Arakaki, regente",RIMSKY-KORSAKOV, A dama da neve: Dança dos bufões,ROMANTISMO
2013,maio,19,Praça Duque de Caxias,Clássicos na Praça,"Marcos Arakaki, regente",SARASATE," Árias Ciganas, op. 20",ROMANTISMO
2013,maio,19,Praça Duque de Caxias,Clássicos na Praça,"Marcos Arakaki, regente",MASSENET, Thaïs: Meditação,ROMANTISMO
2013,maio,19,Praça Duque de Caxias,Clássicos na Praça,"Marcos Arakaki, regente",GOMES, Salvador Rosa: Abertura,ROMANTISMO
2013,maio,19,Praça Duque de Caxias,Clássicos na Praça,"Marcos Arakaki, regente",J. WILLIAMS, Aventuras na Terra (Tema do filme E.T.),CONTEMPORÂNEO
2013,maio,19,Praça Duque de Caxias,Clássicos na Praça,"Marcos Arakaki, regente",J. WILLIAMS, Marcha do Superman,CONTEMPORÂNEO
2013,maio,19,Praça Duque de Caxias,Clássicos na Praça,"Leonidas Cáceres, violino",RIMSKY-KORSAKOV, O conto do Czar Saltan: O voo do besouro,ROMANTISMO
2013,maio,19,Praça Duque de Caxias,Clássicos na Praça,"Leonidas Cáceres, violino",RIMSKY-KORSAKOV, A dama da neve: Dança dos bufões,ROMANTISMO
2013,maio,19,Praça Duque de Caxias,Clássicos na Praça,"Leonidas Cáceres, violino",SARASATE," Árias Ciganas, op. 20",ROMANTISMO
2013,maio,19,Praça Duque de Caxias,Clássicos na Praça,"Leonidas Cáceres, violino",MASSENET, Thaïs: Meditação,ROMANTISMO
2013,maio,19,Praça Duque de Caxias,Clássicos na Praça,"Leonidas Cáceres, violino",GOMES, Salvador Rosa: Abertura,ROMANTISMO
2013,maio,19,Praça Duque de Caxias,Clássicos na Praça,"Leonidas Cáceres, violino",J. WILLIAMS, Aventuras na Terra (Tema do filme E.T.),CONTEMPORÂNEO
2013,maio,19,Praça Duque de Caxias,Clássicos na Praça,"Leonidas Cáceres, violino",J. WILLIAMS, Marcha do Superman,CONTEMPORÂNEO
2013,maio,14,Palácio das Artes,Vivace,"Maximiano Valdés, regente convidado",SORO, Tres aires chilenos,MODERNO
2013,maio,14,Palácio das Artes,Vivace,"Maximiano Valdés, regente convidado",BINELLI, Suíte para harpa e orquestra (estreia mundial),CONTEMPORÂNEO
2013,maio,14,Palácio das Artes,Vivace,"Maximiano Valdés, regente convidado",MESSIAEN, Les offrandes oubliées,MODERNO
2013,maio,14,Palácio das Artes,Vivace,"Maximiano Valdés, regente convidado",DEBUSSY, La mer,MODERNO
2013,maio,14,Palácio das Artes,Vivace,"Giselle Boeters, harpa",SORO, Tres aires chilenos,MODERNO
2013,maio,14,Palácio das Artes,Vivace,"Giselle Boeters, harpa",BINELLI, Suíte para harpa e orquestra (estreia mundial),CONTEMPORÂNEO
2013,maio,14,Palácio das Artes,Vivace,"Giselle Boeters, harpa",MESSIAEN, Les offrandes oubliées,MODERNO
2013,maio,14,Palácio das Artes,Vivace,"Giselle Boeters, harpa",DEBUSSY, La mer,MODERNO
2013,maio,9,Palácio das Artes,Allegro,"Maximiano Valdés, regente convidado",REVUELTAS, Sensemayá,MODERNO
2013,maio,9,Palácio das Artes,Allegro,"Maximiano Valdés, regente convidado",GINASTERA," Concerto para violoncelo nº 1, op. 36 (1968)",MODERNO
2013,maio,9,Palácio das Artes,Allegro,"Maximiano Valdés, regente convidado",COPLAND, Sinfonia nº 3,MODERNO
2013,maio,9,Palácio das Artes,Allegro,"Mark Kosower, violoncelo",REVUELTAS, Sensemayá,MODERNO
2013,maio,9,Palácio das Artes,Allegro,"Mark Kosower, violoncelo",GINASTERA," Concerto para violoncelo nº 1, op. 36 (1968)",MODERNO
2013,maio,9,Palácio das Artes,Allegro,"Mark Kosower, violoncelo",COPLAND, Sinfonia nº 3,MODERNO
2013,abril,30,Palácio das Artes,Vivace,"Fabio Mechetti, regente",GUARNIERI, Três danças,MODERNO
2013,abril,30,Palácio das Artes,Vivace,"Fabio Mechetti, regente",BARTÓK, Concerto para piano nº 2,MODERNO
2013,abril,30,Palácio das Artes,Vivace,"Fabio Mechetti, regente",VILLA-LOBOS, O papagaio do moleque,MODERNO
2013,abril,30,Palácio das Artes,Vivace,"Fabio Mechetti, regente",VILLA-LOBOS, Choros nº 6,MODERNO
2013,abril,30,Palácio das Artes,Vivace,"Ching-Yun Hu, piano",GUARNIERI, Três danças,MODERNO
2013,abril,30,Palácio das Artes,Vivace,"Ching-Yun Hu, piano",BARTÓK, Concerto para piano nº 2,MODERNO
2013,abril,30,Palácio das Artes,Vivace,"Ching-Yun Hu, piano",VILLA-LOBOS, O papagaio do moleque,MODERNO
2013,abril,30,Palácio das Artes,Vivace,"Ching-Yun Hu, piano",VILLA-LOBOS, Choros nº 6,MODERNO
2013,abril,21,Praça da Liberdade,Clássicos na Praça,"Marcos Arakaki, regente",SILVA, Hino Nacional Brasileiro,ROMANTISMO
2013,abril,21,Praça da Liberdade,Clássicos na Praça,"Marcos Arakaki, regente",GOMES, O Guarani: Protofonia,ROMANTISMO
2013,abril,21,Praça da Liberdade,Clássicos na Praça,"Marcos Arakaki, regente",GUERRA-PEIXE/Araújo, Mourão,MODERNO
2013,abril,21,Praça da Liberdade,Clássicos na Praça,"Marcos Arakaki, regente",SANTORO, Frevo,CONTEMPORÂNEO
2013,abril,21,Praça da Liberdade,Clássicos na Praça,"Marcos Arakaki, regente",GUARNIERI, Dança Brasileira,MODERNO
2013,abril,21,Praça da Liberdade,Clássicos na Praça,"Marcos Arakaki, regente",VILLA-LOBOS, Bachianas Brasileiras nº 4,MODERNO
2013,abril,21,Praça da Liberdade,Clássicos na Praça,"Marcos Arakaki, regente",FERNANDEZ, Batuque,MODERNO
2013,abril,18,Palácio das Artes,Allegro,"Fabio Mechetti, regente",POULENC, Sinfonietta,ROMANTISMO
2013,abril,18,Palácio das Artes,Allegro,"Fabio Mechetti, regente",CORIGLIANO, O Violino Vermelho: Chacona para violino e orquestra,CONTEMPORÂNEO
2013,abril,18,Palácio das Artes,Allegro,"Fabio Mechetti, regente",SARASATE," Fantasia sobre temas da “Carmem” de Bizet, op. 25",ROMANTISMO
2013,abril,18,Palácio das Artes,Allegro,"Fabio Mechetti, regente",RAVEL, Rapsódia Espanhola ,MODERNO
2013,abril,18,Palácio das Artes,Allegro,"Philippe Quint, violino",POULENC, Sinfonietta,ROMANTISMO
2013,abril,18,Palácio das Artes,Allegro,"Philippe Quint, violino",CORIGLIANO, O Violino Vermelho: Chacona para violino e orquestra,CONTEMPORÂNEO
2013,abril,18,Palácio das Artes,Allegro,"Philippe Quint, violino",SARASATE," Fantasia sobre temas da “Carmem” de Bizet, op. 25",ROMANTISMO
2013,abril,18,Palácio das Artes,Allegro,"Philippe Quint, violino",RAVEL, Rapsódia Espanhola ,MODERNO
2013,abril,14,Sesc Palladium,Concertos para a Juventude,"Marcos Arakaki, regente",GOMES, Lo schiavo: Alvorada,ROMANTISMO
2013,abril,14,Sesc Palladium,Concertos para a Juventude,"Marcos Arakaki, regente",RODRIGO, Concerto de Aranjuez,MODERNO
2013,abril,14,Sesc Palladium,Concertos para a Juventude,"Marcos Arakaki, regente",STRAVINSKY, O pássaro de fogo: Suíte (1919),MODERNO
2013,abril,14,Sesc Palladium,Concertos para a Juventude,"Aliéksey Vianna, violão",GOMES, Lo schiavo: Alvorada,ROMANTISMO
2013,abril,14,Sesc Palladium,Concertos para a Juventude,"Aliéksey Vianna, violão",RODRIGO, Concerto de Aranjuez,MODERNO
2013,abril,14,Sesc Palladium,Concertos para a Juventude,"Aliéksey Vianna, violão",STRAVINSKY, O pássaro de fogo: Suíte (1919),MODERNO
2013,abril,9,Palácio das Artes,Vivace,"Marcos Arakaki, regente",DEBUSSY/Ravel, Dança,MODERNO
2013,abril,9,Palácio das Artes,Vivace,"Marcos Arakaki, regente",MOZART," Concerto para violino nº 4 em Ré maior, K. 218",CLASSICISMO
2013,abril,9,Palácio das Artes,Vivace,"Marcos Arakaki, regente",GUERRA-PEIXE, Tributo a Portinari,MODERNO
2013,abril,9,Palácio das Artes,Vivace,"Marcos Arakaki, regente",HINDEMITH," Sinfonia “Matias, o pintor”",MODERNO
2013,abril,9,Palácio das Artes,Vivace,"Chloë Hanslip, violino",DEBUSSY/Ravel, Dança,MODERNO
2013,abril,9,Palácio das Artes,Vivace,"Chloë Hanslip, violino",MOZART," Concerto para violino nº 4 em Ré maior, K. 218",CLASSICISMO
2013,abril,9,Palácio das Artes,Vivace,"Chloë Hanslip, violino",GUERRA-PEIXE, Tributo a Portinari,MODERNO
2013,abril,9,Palácio das Artes,Vivace,"Chloë Hanslip, violino",HINDEMITH," Sinfonia “Matias, o pintor”",MODERNO
2013,março,28,Palácio das Artes,Allegro,"Fabio Mechetti, regente",STRAVINSKY, Jeu de cartes,MODERNO
2013,março,28,Palácio das Artes,Allegro,"Fabio Mechetti, regente",R. STRAUSS," Morte e transfiguração, op. 24",ROMANTISMO
2013,março,28,Palácio das Artes,Allegro,"Fabio Mechetti, regente",TCHAIKOVSKY," Concerto para piano nº 1, op. 23",ROMANTISMO
2013,março,28,Palácio das Artes,Allegro,"Vladimir Feltsman, piano",STRAVINSKY, Jeu de cartes,MODERNO
2013,março,28,Palácio das Artes,Allegro,"Vladimir Feltsman, piano",R. STRAUSS," Morte e transfiguração, op. 24",ROMANTISMO
2013,março,28,Palácio das Artes,Allegro,"Vladimir Feltsman, piano",TCHAIKOVSKY," Concerto para piano nº 1, op. 23",ROMANTISMO
2013,março,19,Palácio das Artes,Vivace,"Rossen Milanov, regente convidado",ZARE, Green Flash (primeira audição no Brasil),CONTEMPORÂNEO
2013,março,19,Palácio das Artes,Vivace,"Rossen Milanov, regente convidado",MENDELSSOHN, Concerto para violino e piano em ré menor,ROMANTISMO
2013,março,19,Palácio das Artes,Vivace,"Rossen Milanov, regente convidado",BRAHMS/Schoenberg," Quarteto com piano nº 1 em sol menor, op. 25",ROMANTISMO
2013,março,19,Palácio das Artes,Vivace,"Anthony Flint, violino",ZARE, Green Flash (primeira audição no Brasil),CONTEMPORÂNEO
2013,março,19,Palácio das Artes,Vivace,"Anthony Flint, violino",MENDELSSOHN, Concerto para violino e piano em ré menor,ROMANTISMO
2013,março,19,Palácio das Artes,Vivace,"Anthony Flint, violino",BRAHMS/Schoenberg," Quarteto com piano nº 1 em sol menor, op. 25",ROMANTISMO
2013,março,19,Palácio das Artes,Vivace,"Eduardo Hazan, piano",ZARE, Green Flash (primeira audição no Brasil),CONTEMPORÂNEO
2013,março,19,Palácio das Artes,Vivace,"Eduardo Hazan, piano",MENDELSSOHN, Concerto para violino e piano em ré menor,ROMANTISMO
2013,março,19,Palácio das Artes,Vivace,"Eduardo Hazan, piano",BRAHMS/Schoenberg," Quarteto com piano nº 1 em sol menor, op. 25",ROMANTISMO
2013,março,7,Palácio das Artes,Allegro,"Fabio Mechetti, regente",NOBRE," Kabbalah, op. 96",CONTEMPORÂNEO
2013,março,7,Palácio das Artes,Allegro,"Fabio Mechetti, regente",DUTILLEUX, Tout un monde lointain,MODERNO
2013,março,7,Palácio das Artes,Allegro,"Fabio Mechetti, regente",RIMSKY-KORSAKOV," Sheherazade, op. 35 ",ROMANTISMO
2013,março,7,Palácio das Artes,Allegro,"Antonio Meneses, violoncelo",NOBRE," Kabbalah, op. 96",CONTEMPORÂNEO
